0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	1	84.87
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	3	86.39
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	5	87.2
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	7	87.57
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	9	87.47
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	11	87.26
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	13	87.12
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	15	87.2
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	17	86.76
0.07001202509055535	0.001	1e-05	1e-07	392	60	0.1	19	86.47
